run_label,fixation,anchoring,digestion,mean_ic_percent
i) AcX + Trypsin,0.0,0.6000000238418579,0.699999988079071,16.736431204810295
i) AcX + Trypsin,0.0,0.699999988079071,0.699999988079071,18.06767888680421
i) AcX + Trypsin,0.0,0.800000011920929,0.699999988079071,18.98758636160668
i) AcX + Trypsin,0.0,0.8999999761581421,0.699999988079071,19.398127241451636
i) AcX + Trypsin,0.0,1.0,0.699999988079071,19.372196281565774
i) AcX + Trypsin,0.0,0.0,0.800000011920929,0.0
i) AcX + Trypsin,0.0,0.10000000149011612,0.800000011920929,3.5647225277024117
i) AcX + Trypsin,0.0,0.20000000298023224,0.800000011920929,6.82083340851104
i) AcX + Trypsin,0.0,0.30000001192092896,0.800000011920929,9.777607178131445
i) AcX + Trypsin,0.0,0.4000000059604645,0.800000011920929,12.410577694695567
i) AcX + Trypsin,0.0,0.5,0.800000011920929,14.691069269374687
i) AcX + Trypsin,0.0,0.6000000238418579,0.800000011920929,16.605907818512595
i) AcX + Trypsin,0.0,0.699999988079071,0.800000011920929,18.123153950486593
i) AcX + Trypsin,0.0,0.800000011920929,0.800000011920929,19.238349441500468
i) AcX + Trypsin,0.0,0.8999999761581421,0.800000011920929,19.880511812847686
i) AcX + Trypsin,0.0,1.0,0.800000011920929,20.03031127481976
i) AcX + Trypsin,0.0,0.0,0.8999999761581421,0.0
i) AcX + Trypsin,0.0,0.10000000149011612,0.8999999761581421,3.3232050191606826
i) AcX + Trypsin,0.0,0.20000000298023224,0.8999999761581421,6.433066832463641
i) AcX + Trypsin,0.0,0.30000001192092896,0.8999999761581421,9.32738365437714
i) AcX + Trypsin,0.0,0.4000000059604645,0.8999999761581421,11.96759067147738
i) AcX + Trypsin,0.0,0.5,0.8999999761581421,14.305625351946237
i) AcX + Trypsin,0.0,0.6000000238418579,0.8999999761581421,16.35406343592852
i) AcX + Trypsin,0.0,0.699999988079071,0.8999999761581421,18.032037067785872
i) AcX + Trypsin,0.0,0.800000011920929,0.8999999761581421,19.307552528441526
i) AcX + Trypsin,0.0,0.8999999761581421,0.8999999761581421,20.160459651113882
i) AcX + Trypsin,0.0,1.0,0.8999999761581421,20.49812130640767
i) AcX + Trypsin,0.0,0.0,1.0,0.0
i) AcX + Trypsin,0.0,0.10000000149011612,1.0,3.1128503136056938
i) AcX + Trypsin,0.0,0.20000000298023224,1.0,6.082948794504326
i) AcX + Trypsin,0.0,0.30000001192092896,1.0,8.882468646295134
i) AcX + Trypsin,0.0,0.4000000059604645,1.0,11.500347234920985
i) AcX + Trypsin,0.0,0.5,1.0,13.879099704947507
i) AcX + Trypsin,0.0,0.6000000238418579,1.0,15.985037091810186
i) AcX + Trypsin,0.0,0.699999988079071,1.0,17.795821329117242
i) AcX + Trypsin,0.0,0.800000011920929,1.0,19.24424117113526
i) AcX + Trypsin,0.0,0.8999999761581421,1.0,20.270324130798407
i) AcX + Trypsin,0.0,1.0,1.0,20.775675523232643
i) AcX + Trypsin,0.01,0.0,0.0,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.0,0.0
i) AcX + Trypsin,0.01,0.20000000298023224,0.0,0.0
i) AcX + Trypsin,0.01,0.30000001192092896,0.0,0.0
i) AcX + Trypsin,0.01,0.4000000059604645,0.0,0.0
i) AcX + Trypsin,0.01,0.5,0.0,0.0
i) AcX + Trypsin,0.01,0.6000000238418579,0.0,0.0
i) AcX + Trypsin,0.01,0.699999988079071,0.0,0.0
i) AcX + Trypsin,0.01,0.800000011920929,0.0,0.0
i) AcX + Trypsin,0.01,0.8999999761581421,0.0,0.0
i) AcX + Trypsin,0.01,1.0,0.0,0.0
i) AcX + Trypsin,0.01,0.0,0.10000000149011612,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.10000000149011612,3.8659535248109553
i) AcX + Trypsin,0.01,0.20000000298023224,0.10000000149011612,5.764492390090235
i) AcX + Trypsin,0.01,0.30000001192092896,0.10000000149011612,6.741886166157675
i) AcX + Trypsin,0.01,0.4000000059604645,0.10000000149011612,7.212497432465346
i) AcX + Trypsin,0.01,0.5,0.10000000149011612,7.3610274697580325
i) AcX + Trypsin,0.01,0.6000000238418579,0.10000000149011612,7.283528290998732
i) AcX + Trypsin,0.01,0.699999988079071,0.10000000149011612,7.070215051781887
i) AcX + Trypsin,0.01,0.800000011920929,0.10000000149011612,6.751064721207073
i) AcX + Trypsin,0.01,0.8999999761581421,0.10000000149011612,6.337372448376306
i) AcX + Trypsin,0.01,1.0,0.10000000149011612,5.894481819714538
i) AcX + Trypsin,0.01,0.0,0.20000000298023224,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.20000000298023224,4.6100609562044115
i) AcX + Trypsin,0.01,0.20000000298023224,0.20000000298023224,7.534301118551317
i) AcX + Trypsin,0.01,0.30000001192092896,0.20000000298023224,9.396052933768429
i) AcX + Trypsin,0.01,0.4000000059604645,0.20000000298023224,10.563770232910016
i) AcX + Trypsin,0.01,0.5,0.20000000298023224,11.167257614329758
i) AcX + Trypsin,0.01,0.6000000238418579,0.20000000298023224,11.432768229458718
i) AcX + Trypsin,0.01,0.699999988079071,0.20000000298023224,11.390791720519655
i) AcX + Trypsin,0.01,0.800000011920929,0.20000000298023224,11.136299409027973
i) AcX + Trypsin,0.01,0.8999999761581421,0.20000000298023224,10.670746327658495
i) AcX + Trypsin,0.01,1.0,0.20000000298023224,10.052529498234962
i) AcX + Trypsin,0.01,0.0,0.30000001192092896,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.30000001192092896,4.668956922230431
i) AcX + Trypsin,0.01,0.20000000298023224,0.30000001192092896,8.06355409607457
i) AcX + Trypsin,0.01,0.30000001192092896,0.30000001192092896,10.463804272345996
i) AcX + Trypsin,0.01,0.4000000059604645,0.30000001192092896,12.151575849577448
i) AcX + Trypsin,0.01,0.5,0.30000001192092896,13.267715868580478
i) AcX + Trypsin,0.01,0.6000000238418579,0.30000001192092896,13.90113553038002
i) AcX + Trypsin,0.01,0.699999988079071,0.30000001192092896,14.164996306351936
i) AcX + Trypsin,0.01,0.800000011920929,0.30000001192092896,14.074049240999457
i) AcX + Trypsin,0.01,0.8999999761581421,0.30000001192092896,13.714523182218064
i) AcX + Trypsin,0.01,1.0,0.30000001192092896,13.06955580444826
i) AcX + Trypsin,0.01,0.0,0.4000000059604645,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.4000000059604645,4.515347955532888
i) AcX + Trypsin,0.01,0.20000000298023224,0.4000000059604645,8.062473427203857
i) AcX + Trypsin,0.01,0.30000001192092896,0.4000000059604645,10.79792377339701
i) AcX + Trypsin,0.01,0.4000000059604645,0.4000000059604645,12.879557147342314
i) AcX + Trypsin,0.01,0.5,0.4000000059604645,14.369120918124526
i) AcX + Trypsin,0.01,0.6000000238418579,0.4000000059604645,15.361480200601672
i) AcX + Trypsin,0.01,0.699999988079071,0.4000000059604645,15.908698285799396
i) AcX + Trypsin,0.01,0.800000011920929,0.4000000059604645,16.066344416128413
i) AcX + Trypsin,0.01,0.8999999761581421,0.4000000059604645,15.881693261675315
i) AcX + Trypsin,0.01,1.0,0.4000000059604645,15.345316113230496
i) AcX + Trypsin,0.01,0.0,0.5,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.5,4.286169637487244
i) AcX + Trypsin,0.01,0.20000000298023224,0.5,7.8391357574010865
i) AcX + Trypsin,0.01,0.30000001192092896,0.5,10.746932182050879
i) AcX + Trypsin,0.01,0.4000000059604645,0.5,13.075171974227052
i) AcX + Trypsin,0.01,0.5,0.5,14.852331616025833
i) AcX + Trypsin,0.01,0.6000000238418579,0.5,16.157395380173188
i) AcX + Trypsin,0.01,0.699999988079071,0.5,16.987228927744045
i) AcX + Trypsin,0.01,0.800000011920929,0.5,17.411725791344615
i) AcX + Trypsin,0.01,0.8999999761581421,0.5,17.423654639163203
i) AcX + Trypsin,0.01,1.0,0.5,17.04972516961617
i) AcX + Trypsin,0.01,0.0,0.6000000238418579,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.6000000238418579,4.045610710878096
i) AcX + Trypsin,0.01,0.20000000298023224,0.6000000238418579,7.518996923340579
i) AcX + Trypsin,0.01,0.30000001192092896,0.6000000238418579,10.5171713823282
i) AcX + Trypsin,0.01,0.4000000059604645,0.6000000238418579,12.970483130882656
i) AcX + Trypsin,0.01,0.5,0.6000000238418579,14.977543873918385
i) AcX + Trypsin,0.01,0.6000000238418579,0.6000000238418579,16.509557590153182
i) AcX + Trypsin,0.01,0.699999988079071,0.6000000238418579,17.639613905047437
i) AcX + Trypsin,0.01,0.800000011920929,0.6000000238418579,18.285970988952638
i) AcX + Trypsin,0.01,0.8999999761581421,0.6000000238418579,18.50270127056911
i) AcX + Trypsin,0.01,1.0,0.6000000238418579,18.281825818740394
i) AcX + Trypsin,0.01,0.0,0.699999988079071,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.699999988079071,3.787949742148481
i) AcX + Trypsin,0.01,0.20000000298023224,0.699999988079071,7.16532448350342
i) AcX + Trypsin,0.01,0.30000001192092896,0.699999988079071,10.118550192204468
i) AcX + Trypsin,0.01,0.4000000059604645,0.699999988079071,12.707281820528376
i) AcX + Trypsin,0.01,0.5,0.699999988079071,14.875525999614956
i) AcX + Trypsin,0.01,0.6000000238418579,0.699999988079071,16.60918781427645
i) AcX + Trypsin,0.01,0.699999988079071,0.699999988079071,17.916863951888384
i) AcX + Trypsin,0.01,0.800000011920929,0.699999988079071,18.797976717606613
i) AcX + Trypsin,0.01,0.8999999761581421,0.699999988079071,19.251086614780064
i) AcX + Trypsin,0.01,1.0,0.699999988079071,19.203121385159342
i) AcX + Trypsin,0.01,0.0,0.800000011920929,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.800000011920929,3.534614054519145
i) AcX + Trypsin,0.01,0.20000000298023224,0.800000011920929,6.777907379836724
i) AcX + Trypsin,0.01,0.30000001192092896,0.800000011920929,9.729408930674753
i) AcX + Trypsin,0.01,0.4000000059604645,0.800000011920929,12.323843531334273
i) AcX + Trypsin,0.01,0.5,0.800000011920929,14.601541419805336
i) AcX + Trypsin,0.01,0.6000000238418579,0.800000011920929,16.468145187669663
i) AcX + Trypsin,0.01,0.699999988079071,0.800000011920929,17.999959793759217
i) AcX + Trypsin,0.01,0.800000011920929,0.800000011920929,19.073334852923818
i) AcX + Trypsin,0.01,0.8999999761581421,0.800000011920929,19.732783988804787
i) AcX + Trypsin,0.01,1.0,0.800000011920929,19.87051257015002
i) AcX + Trypsin,0.01,0.0,0.8999999761581421,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,0.8999999761581421,3.3150180582380693
i) AcX + Trypsin,0.01,0.20000000298023224,0.8999999761581421,6.413747307103625
i) AcX + Trypsin,0.01,0.30000001192092896,0.8999999761581421,9.277563151216498
i) AcX + Trypsin,0.01,0.4000000059604645,0.8999999761581421,11.896193834157236
i) AcX + Trypsin,0.01,0.5,0.8999999761581421,14.220207311323307
i) AcX + Trypsin,0.01,0.6000000238418579,0.8999999761581421,16.22151951151567
i) AcX + Trypsin,0.01,0.699999988079071,0.8999999761581421,17.905201307839167
i) AcX + Trypsin,0.01,0.800000011920929,0.8999999761581421,19.174271245577742
i) AcX + Trypsin,0.01,0.8999999761581421,0.8999999761581421,20.008102882617834
i) AcX + Trypsin,0.01,1.0,0.8999999761581421,20.33349841315846
i) AcX + Trypsin,0.01,0.0,1.0,0.0
i) AcX + Trypsin,0.01,0.10000000149011612,1.0,3.086109015574557
i) AcX + Trypsin,0.01,0.20000000298023224,1.0,6.045048885608688
i) AcX + Trypsin,0.01,0.30000001192092896,1.0,8.840194748796277
i) AcX + Trypsin,0.01,0.4000000059604645,1.0,11.422914810864313
i) AcX + Trypsin,0.01,0.5,1.0,13.784523923959483
i) AcX + Trypsin,0.01,0.6000000238418579,1.0,15.913652108192938
i) AcX + Trypsin,0.01,0.699999988079071,1.0,17.68245131974701
i) AcX + Trypsin,0.01,0.800000011920929,1.0,19.119122515319024
i) AcX + Trypsin,0.01,0.8999999761581421,1.0,20.12069815472278
i) AcX + Trypsin,0.01,1.0,1.0,20.62523367308432
i) AcX + Trypsin,0.05,0.0,0.0,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.0,0.0
i) AcX + Trypsin,0.05,0.20000000298023224,0.0,0.0
i) AcX + Trypsin,0.05,0.30000001192092896,0.0,0.0
i) AcX + Trypsin,0.05,0.4000000059604645,0.0,0.0
i) AcX + Trypsin,0.05,0.5,0.0,0.0
i) AcX + Trypsin,0.05,0.6000000238418579,0.0,0.0
i) AcX + Trypsin,0.05,0.699999988079071,0.0,0.0
i) AcX + Trypsin,0.05,0.800000011920929,0.0,0.0
i) AcX + Trypsin,0.05,0.8999999761581421,0.0,0.0
i) AcX + Trypsin,0.05,1.0,0.0,0.0
i) AcX + Trypsin,0.05,0.0,0.10000000149011612,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.10000000149011612,3.6589995125696024
i) AcX + Trypsin,0.05,0.20000000298023224,0.10000000149011612,5.468409398264231
i) AcX + Trypsin,0.05,0.30000001192092896,0.10000000149011612,6.41898288083094
i) AcX + Trypsin,0.05,0.4000000059604645,0.10000000149011612,6.87191217209055
i) AcX + Trypsin,0.05,0.5,0.10000000149011612,6.993255028594872
i) AcX + Trypsin,0.05,0.6000000238418579,0.10000000149011612,6.9254289104707505
i) AcX + Trypsin,0.05,0.699999988079071,0.10000000149011612,6.7373311995519956
i) AcX + Trypsin,0.05,0.800000011920929,0.10000000149011612,6.443140771846568
i) AcX + Trypsin,0.05,0.8999999761581421,0.10000000149011612,6.070862264751624
i) AcX + Trypsin,0.05,1.0,0.10000000149011612,5.638706648205167
i) AcX + Trypsin,0.05,0.0,0.20000000298023224,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.20000000298023224,4.3921554088365
i) AcX + Trypsin,0.05,0.20000000298023224,0.20000000298023224,7.194916571503572
i) AcX + Trypsin,0.05,0.30000001192092896,0.20000000298023224,8.999311365295677
i) AcX + Trypsin,0.05,0.4000000059604645,0.20000000298023224,10.100082961583416
i) AcX + Trypsin,0.05,0.5,0.20000000298023224,10.689437538063393
i) AcX + Trypsin,0.05,0.6000000238418579,0.20000000298023224,10.963837753808749
i) AcX + Trypsin,0.05,0.699999988079071,0.20000000298023224,10.90397149706512
i) AcX + Trypsin,0.05,0.800000011920929,0.20000000298023224,10.657572294837895
i) AcX + Trypsin,0.05,0.8999999761581421,0.20000000298023224,10.212306018427222
i) AcX + Trypsin,0.05,1.0,0.20000000298023224,9.594372129228951
i) AcX + Trypsin,0.05,0.0,0.30000001192092896,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.30000001192092896,4.4971913732318
i) AcX + Trypsin,0.05,0.20000000298023224,0.30000001192092896,7.721559140937422
i) AcX + Trypsin,0.05,0.30000001192092896,0.30000001192092896,10.045949321936105
i) AcX + Trypsin,0.05,0.4000000059604645,0.30000001192092896,11.667156354678824
i) AcX + Trypsin,0.05,0.5,0.30000001192092896,12.745454997395498
i) AcX + Trypsin,0.05,0.6000000238418579,0.30000001192092896,13.334418796269116
i) AcX + Trypsin,0.05,0.699999988079071,0.30000001192092896,13.591328962070687
i) AcX + Trypsin,0.05,0.800000011920929,0.30000001192092896,13.504095328051358
i) AcX + Trypsin,0.05,0.8999999761581421,0.30000001192092896,13.141923747039435
i) AcX + Trypsin,0.05,1.0,0.30000001192092896,12.546211379940491
i) AcX + Trypsin,0.05,0.0,0.4000000059604645,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.4000000059604645,4.35930124523005
i) AcX + Trypsin,0.05,0.20000000298023224,0.4000000059604645,7.77744328212325
i) AcX + Trypsin,0.05,0.30000001192092896,0.4000000059604645,10.424471079006084
i) AcX + Trypsin,0.05,0.4000000059604645,0.4000000059604645,12.389594205207983
i) AcX + Trypsin,0.05,0.5,0.4000000059604645,13.835439356187678
i) AcX + Trypsin,0.05,0.6000000238418579,0.4000000059604645,14.782749520391397
i) AcX + Trypsin,0.05,0.699999988079071,0.4000000059604645,15.293649130463015
i) AcX + Trypsin,0.05,0.800000011920929,0.4000000059604645,15.447371370916969
i) AcX + Trypsin,0.05,0.8999999761581421,0.4000000059604645,15.259051287720123
i) AcX + Trypsin,0.05,1.0,0.4000000059604645,14.745846468550583
i) AcX + Trypsin,0.05,0.0,0.5,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.5,4.157389438796939
i) AcX + Trypsin,0.05,0.20000000298023224,0.5,7.581968537579068
i) AcX + Trypsin,0.05,0.30000001192092896,0.5,10.391771316902744
i) AcX + Trypsin,0.05,0.4000000059604645,0.5,12.637975390946272
i) AcX + Trypsin,0.05,0.5,0.5,14.33507730091188
i) AcX + Trypsin,0.05,0.6000000238418579,0.5,15.594757795722007
i) AcX + Trypsin,0.05,0.699999988079071,0.5,16.39294681187025
i) AcX + Trypsin,0.05,0.800000011920929,0.5,16.78075246556944
i) AcX + Trypsin,0.05,0.8999999761581421,0.5,16.79008885781151
i) AcX + Trypsin,0.05,1.0,0.5,16.39889018173455
i) AcX + Trypsin,0.05,0.0,0.6000000238418579,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.6000000238418579,3.9315702881571495
i) AcX + Trypsin,0.05,0.20000000298023224,0.6000000238418579,7.290997520475143
i) AcX + Trypsin,0.05,0.30000001192092896,0.6000000238418579,10.16778032402176
i) AcX + Trypsin,0.05,0.4000000059604645,0.6000000238418579,12.560487468577351
i) AcX + Trypsin,0.05,0.5,0.6000000238418579,14.49465095779875
i) AcX + Trypsin,0.05,0.6000000238418579,0.6000000238418579,15.994301323971522
i) AcX + Trypsin,0.05,0.699999988079071,0.6000000238418579,17.037032746817943
i) AcX + Trypsin,0.05,0.800000011920929,0.6000000238418579,17.6547339716164
i) AcX + Trypsin,0.05,0.8999999761581421,0.6000000238418579,17.868845269219445
i) AcX + Trypsin,0.05,1.0,0.6000000238418579,17.647525608032232
i) AcX + Trypsin,0.05,0.0,0.699999988079071,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.699999988079071,3.6817878568369173
i) AcX + Trypsin,0.05,0.20000000298023224,0.699999988079071,6.972106324240118
i) AcX + Trypsin,0.05,0.30000001192092896,0.699999988079071,9.846571165606933
i) AcX + Trypsin,0.05,0.4000000059604645,0.699999988079071,12.329614704075915
i) AcX + Trypsin,0.05,0.5,0.699999988079071,14.40630066574488
i) AcX + Trypsin,0.05,0.6000000238418579,0.699999988079071,16.098427040114267
i) AcX + Trypsin,0.05,0.699999988079071,0.699999988079071,17.363922786952813
i) AcX + Trypsin,0.05,0.800000011920929,0.699999988079071,18.19873269803725
i) AcX + Trypsin,0.05,0.8999999761581421,0.699999988079071,18.6154016307861
i) AcX + Trypsin,0.05,1.0,0.699999988079071,18.565921995248075
i) AcX + Trypsin,0.05,0.0,0.800000011920929,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.800000011920929,3.4484181878443705
i) AcX + Trypsin,0.05,0.20000000298023224,0.800000011920929,6.603342145635563
i) AcX + Trypsin,0.05,0.30000001192092896,0.800000011920929,9.455651083781966
i) AcX + Trypsin,0.05,0.4000000059604645,0.800000011920929,11.983884567976483
i) AcX + Trypsin,0.05,0.5,0.800000011920929,14.170378502284438
i) AcX + Trypsin,0.05,0.6000000238418579,0.800000011920929,16.01193595796401
i) AcX + Trypsin,0.05,0.699999988079071,0.800000011920929,17.46267715081247
i) AcX + Trypsin,0.05,0.800000011920929,0.800000011920929,18.499272571539546
i) AcX + Trypsin,0.05,0.8999999761581421,0.800000011920929,19.110796589203797
i) AcX + Trypsin,0.05,1.0,0.800000011920929,19.24367685138137
i) AcX + Trypsin,0.05,0.0,0.8999999761581421,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,0.8999999761581421,3.23662995790841
i) AcX + Trypsin,0.05,0.20000000298023224,0.8999999761581421,6.257454624785585
i) AcX + Trypsin,0.05,0.30000001192092896,0.8999999761581421,9.054064357156498
i) AcX + Trypsin,0.05,0.4000000059604645,0.8999999761581421,11.6169558041348
i) AcX + Trypsin,0.05,0.5,0.8999999761581421,13.860124861458498
i) AcX + Trypsin,0.05,0.6000000238418579,0.8999999761581421,15.811761552821064
i) AcX + Trypsin,0.05,0.699999988079071,0.8999999761581421,17.394561687842085
i) AcX + Trypsin,0.05,0.800000011920929,0.8999999761581421,18.625084977801855
i) AcX + Trypsin,0.05,0.8999999761581421,0.8999999761581421,19.404750337308712
i) AcX + Trypsin,0.05,1.0,0.8999999761581421,19.71266890496373
i) AcX + Trypsin,0.05,0.0,1.0,0.0
i) AcX + Trypsin,0.05,0.10000000149011612,1.0,3.0319599701133657
i) AcX + Trypsin,0.05,0.20000000298023224,1.0,5.927149600672837
i) AcX + Trypsin,0.05,0.30000001192092896,1.0,8.641626477940294
i) AcX + Trypsin,0.05,0.4000000059604645,1.0,11.169242168548095
i) AcX + Trypsin,0.05,0.5,1.0,13.457127867188476
i) AcX + Trypsin,0.05,0.6000000238418579,1.0,15.49732449973741
i) AcX + Trypsin,0.05,0.699999988079071,1.0,17.227692365730178
i) AcX + Trypsin,0.05,0.800000011920929,1.0,18.592297573461344
i) AcX + Trypsin,0.05,0.8999999761581421,1.0,19.557943960531052
i) AcX + Trypsin,0.05,1.0,1.0,20.0152073078957
i) AcX + Trypsin,0.1,0.0,0.0,0.0
